Id,split
111251,validation
38710,train
157626,validation
56279,train
138797,train
146803,train
49564,train
113334,train
49238,train
76285,validation
67912,train
193444,train
192675,train
13849,train
131928,validation
78565,train
95924,train
146987,train
52665,train
116228,train
98062,train
67179,train
44398,train
121411,train
159318,train
53809,train
154754,train
121631,train
87991,train
140520,train
148380,train
163124,validation
76784,train
111710,train
52455,train
58679,train
43063,validation
166574,train
177721,train
173504,validation
105400,train
155853,validation
124902,train
182502,train
10253,train
100640,train
1211,train
57530,validation
63986,validation
31928,train
151294,train
48737,train
7780,train
21243,train
173585,validation
5967,train
151915,train
21785,train
125068,train
56996,train
170232,train
152040,validation
79839,train
57331,train
189224,train
21542,train
20461,train
23551,train
4862,train
199779,train
91631,train
45554,validation
81373,train
27767,train
11579,train
151127,train
80787,train
25738,train
189482,train
3140,validation
63511,train
179902,train
144135,train
96402,train
196736,train
9845,train
17332,train
7964,train
39238,train
172349,train
49817,train
833,train
109667,train
9872,validation
160983,train
43144,validation
97896,train
23873,train
156135,train
150413,validation
124679,validation
95881,train
11695,train
126949,train
16314,train
95305,train
111583,train
84786,train
11233,train
124090,train
88940,validation
129125,train
70114,train
100880,validation
141970,train
127926,train
129881,train
186912,train
167339,train
72190,validation
143260,train
107502,train
101713,train
155855,train
79793,validation
4285,train
28518,train
182020,train
146377,train
199907,validation
117394,train
2265,train
44281,train
146295,train
86513,train
115908,train
145394,train
23726,train
98612,train
192585,train
135169,train
121016,train
85189,train
74537,train
144001,train
71451,validation
187762,train
41539,validation
42107,train
198722,validation
62388,train
106778,train
13900,train
85500,train
28286,validation
156490,validation
138697,train
172775,train
63583,train
28831,train
198470,validation
83701,train
75696,train
23528,train
105097,train
103352,train
63079,train
35563,train
72462,train
54251,train
89192,validation
161829,train
155281,train
19828,validation
194008,train
55801,train
11703,train
17788,validation
78776,train
170028,train
120850,train
67664,train
4141,train
19026,train
185747,train
102139,train
194553,train
109976,train
71032,validation
132562,train
9723,train
81150,train
92738,validation
149802,train
59665,train
117985,train
185878,train
31445,train
172070,train
101875,train
159403,train
61563,validation
195661,train
145869,train
24771,train
27294,validation
118117,train
77768,train
170262,train
19869,train
123281,train
102655,validation
2440,train
22847,validation
180847,train
30778,train
163701,train
38464,train
167068,train
19155,train
172742,train
163407,train
20541,train
39634,train
163344,train
85113,validation
7178,train
97391,validation
55059,train
161809,train
36403,train
31205,validation
64202,validation
131501,train
125752,validation
6022,validation
69646,train
173120,train
48751,train
160173,train
10932,train
7583,validation
17369,train
155664,validation
190675,validation
3964,train
41968,train
118845,validation
8335,train
137828,train
145655,train
60878,train
140625,train
152248,train
137050,validation
169130,train
39765,train
185454,train
107756,train
176615,train
76282,train
21206,validation
184513,train
74157,train
117080,train
24462,train
20344,train
162696,train
18245,train
121136,train
147091,train
50248,train
77573,train
130126,train
141473,train
36472,validation
129432,train
4883,validation
135803,train
26627,train
59072,train
72901,train
142122,validation
182732,train
198080,train
152787,train
110951,train
164127,train
75518,validation
103343,train
86945,train
117452,train
43807,train
52843,train
125627,train
85426,train
81764,train
191080,train
93372,train
25469,train
140025,train
111533,train
97279,train
88538,train
25895,validation
92686,train
119890,train
163717,train
143010,validation
44644,train
63419,train
76169,validation
69503,validation
184323,train
1894,train
135832,train
111268,train
193245,validation
183031,validation
150411,train
19708,train
181616,validation
4432,train
196075,train
191794,train
57865,train
124927,validation
81454,train
145178,validation
169494,train
10250,train
2307,validation
93406,train
1873,train
88143,train
119703,train
48568,train
184752,train
3005,train
150437,train
1239,train
77160,train
195606,train
86780,validation
173882,validation
146612,train
87109,train
56723,train
121223,validation
183353,validation
77695,train
65972,validation
110609,train
178555,train
159864,train
148059,validation
135306,train
19832,train
162915,validation
186779,train
69156,validation
140250,train
86975,train
20006,train
94845,train
94417,train
176632,train
136233,validation
138112,validation
132042,train
21291,train
136409,validation
46511,train
88277,validation
89046,train
2443,train
181304,train
7703,train
178044,validation
142671,train
2567,validation
97090,train
12092,validation
162508,validation
103252,train
115239,validation
81757,train
151460,train
83749,train
32735,train
153228,train
104726,train
135288,train
119055,train
158963,train
26719,train
46299,validation
180161,validation
26069,validation
75010,train
1435,validation
199506,train
100774,train
159931,train
89937,train
48637,train
58866,train
109776,train
160871,train
148636,train
127043,train
138545,train
149980,train
94260,validation
31407,train
66872,train
88442,validation
85997,train
161391,train
152429,train
143835,train
70598,train
38820,train
96450,validation
74649,train
168993,train
183578,validation
190606,validation
110227,train
166001,validation
144168,train
13242,train
121003,validation
199985,train
16776,train
153582,train
22465,train
56362,train
70837,train
78692,validation
178300,train
133618,train
48523,train
54751,train
35457,train
151786,validation
129880,train
155543,train
61475,train
199167,train
116198,train
72453,train
191657,train
21557,train
15511,train
127554,validation
47340,train
71647,validation
128950,validation
169248,train
32806,train
9257,train
134390,train
168808,train
157565,validation
187469,train
105113,train
102367,train
19958,train
196814,validation
22291,train
123235,train
113739,train
129392,train
189286,train
101913,train
22568,train
155951,validation
21078,train
192338,validation
184225,train
10636,train
110986,train
154882,validation
186163,validation
148995,train
166139,train
144919,train
113731,train
194069,train
113475,train
196842,validation
168640,train
96851,train
43620,train
191179,train
193495,train
42573,train
24526,train
133804,train
140791,validation
69274,train
187074,train
185355,train
63036,validation
49966,train
56320,train
104088,train
38871,train
37629,train
166202,train
43091,validation
180672,train
127569,train
34067,train
12996,train
7363,train
118171,validation
38636,train
188932,train
154309,train
28367,train
93716,train
193658,validation
106025,train
136574,train
38225,train
71329,validation
41132,train
133881,train
53634,train
106749,train
66190,validation
96105,train
185761,train
161532,train
125681,train
53844,train
48694,train
4766,train
137218,train
130616,train
90602,train
37158,train
58221,train
35481,train
25859,train
85324,train
148916,train
127247,train
105292,train
149473,train
31559,train
45328,train
156335,train
146821,train
29629,train
177812,train
107781,train
117295,train
63565,train
84259,train
70205,train
167692,validation
2130,train
17591,train
1331,train
58728,validation
192350,train
182223,train
181135,train
61698,train
194908,validation
179354,validation
100459,train
119747,train
150880,train
181532,train
146630,train
34227,train
145962,train
109217,validation
171225,validation
56936,validation
123206,train
134469,train
180963,train
62851,validation
143393,validation
196870,train
155915,train
195578,train
99884,train
129734,train
16901,train
20331,train
180143,validation
188802,train
155509,validation
7059,train
77320,train
10752,train
116514,train
114150,train
177145,train
44597,validation
92737,train
97564,train
37256,validation
39001,train
93734,train
27790,train
92263,validation
176787,validation
181680,validation
86144,train
79392,train
150715,train
160520,train
19167,validation
94760,validation
103302,train
104465,train
64217,train
76313,train
94908,train
98303,train
2082,validation
50321,train
58542,train
131843,train
106613,train
28685,validation
149483,validation
7993,train
173252,train
103277,train
69513,train
115048,train
104257,train
195843,train
79093,validation
20716,train
178269,validation
11590,train
36680,train
141298,train
126951,train
33078,train
176737,validation
127967,train
174456,validation
155941,train
104526,validation
198003,train
